account_id,customer_id,branch_id,account_type,account_status,customer_segment,currency,opening_balance,current_balance,interest_rate,opened_at,credit_limit,overdraft_limit
ACC000002321,C0000102,BR002,Checking,Pending Review,Retail,USD,1772.46,1772.46,0.04,2025-10-09,,2877.67
ACC000002322,C0000758,BR002,Current,Active,Retail,USD,1624.14,1624.14,0.01,2026-03-05,43557.1,1355.09
ACC000002323,C0000051,BR005,Fixed Deposit,Active,Retail,USD,6125.91,6125.91,4.56,2026-03-19,,
ACC000002324,C0001162,BR006,Current,Active,Premium,USD,4551.99,4551.99,0.0,2025-09-24,683.51,3104.48
ACC000002325,C0001881,BR003,Savings,Active,Retail,USD,843.43,843.43,2.18,2025-11-18,,
ACC000002326,C0000122,BR003,Savings,Active,Retail,USD,5096.47,5096.47,0.76,2026-04-24,,
ACC000002327,C0000203,BR002,Fixed Deposit,Closed,Premium,USD,7364.78,7364.78,4.71,2025-12-05,,
ACC000002328,C0000833,BR011,Fixed Deposit,Active,Retail,GBP,4449.44,4449.44,5.37,2026-05-04,,
ACC000002329,C0000661,BR002,Fixed Deposit,Frozen,Retail,USD,9891.55,9891.55,5.48,2026-01-13,,
ACC000002330,C0000353,BR002,Current,Active,Business,USD,36969.41,36969.41,0.01,2024-12-11,22597.34,2605.1
ACC000002331,C0001658,BR002,Money Market,Frozen,Retail,USD,3573.72,3573.72,1.61,2026-05-08,,
ACC000002332,C0000147,BR002,Fixed Deposit,Active,Retail,USD,570.38,570.38,3.44,2025-08-22,,
ACC000002333,C0000526,BR007,Fixed Deposit,Active,Retail,USD,3845.79,3845.79,4.53,2024-04-02,,
ACC000002334,C0001911,BR002,Savings,Inactive,Retail,USD,2207.08,2207.08,0.9,2025-07-25,,
ACC000002335,C0000833,BR009,Current,Active,Retail,USD,2901.66,2901.66,0.02,2025-12-29,41118.82,4336.31
ACC000002336,C0001496,BR001,Checking,Closed,Retail,USD,948.07,948.07,0.01,2026-03-08,,3111.05
ACC000002337,C0001659,BR010,Savings,Closed,Premium,USD,2537.45,2537.45,1.32,2026-02-10,,
ACC000002338,C0000356,BR001,Fixed Deposit,Active,Premium,USD,22098.21,22098.21,4.84,2025-10-06,,
ACC000002339,C0000458,BR001,Money Market,Inactive,Premium,USD,1696.97,1696.97,1.64,2025-07-17,,
ACC000002340,C0000552,BR004,Checking,Active,Retail,USD,1316.39,1316.39,0.01,2025-11-06,,3037.01
ACC000002341,C0001222,BR003,Money Market,Frozen,Retail,USD,4634.03,4634.03,2.05,2025-12-13,,
ACC000002342,C0000314,BR003,Checking,Active,Retail,USD,2190.53,2190.53,0.02,2025-08-21,,65.91
ACC000002343,C0000651,BR009,Current,Active,Retail,USD,12687.12,12687.12,0.01,2026-01-28,34719.43,1495.78
ACC000002344,C0001044,BR013,Checking,Active,Retail,USD,5039.74,5039.74,0.04,2026-05-05,,1113.86
ACC000002345,C0000515,BR004,Fixed Deposit,Active,Premium,USD,6947.25,6947.25,4.37,2024-08-08,,
ACC000002346,C0000288,BR004,Current,Active,Retail,USD,1858.11,1858.11,0.01,2026-04-15,7783.37,4359.56
ACC000002347,C0001755,BR001,Savings,Closed,Retail,USD,1724.39,1724.39,1.56,2026-03-21,,
ACC000002348,C0001997,BR005,Fixed Deposit,Active,Retail,USD,371.6,371.6,5.18,2025-06-26,,
ACC000002349,C0000960,BR001,Fixed Deposit,Active,Retail,USD,705.99,705.99,4.41,2025-03-16,,
ACC000002350,C0000902,BR004,Current,Active,Business,USD,30548.99,30548.99,0.01,2025-06-28,18582.33,4743.1
ACC000002351,C0001345,BR002,Money Market,Frozen,Retail,USD,235.99,235.99,3.49,2026-03-11,,
ACC000002352,C0001407,BR003,Savings,Active,Retail,USD,1895.98,1895.98,2.01,2025-12-29,,
ACC000002353,C0000265,BR007,Fixed Deposit,Inactive,Premium,USD,10414.23,10414.23,3.99,2026-02-28,,
ACC000002354,C0001054,BR006,Fixed Deposit,Active,Retail,USD,339.38,339.38,3.61,2024-02-14,,
ACC000002355,C0001570,BR001,Current,Active,Premium,USD,20014.51,20014.51,0.01,2025-12-07,19148.82,3113.55
ACC000002356,C0000574,BR001,Current,Inactive,Premium,USD,27333.62,27333.62,0.01,2025-12-29,5383.52,4910.95
ACC000002357,C0000395,BR005,Current,Active,Retail,USD,2268.86,2268.86,0.0,2025-10-18,48347.02,4573.79
ACC000002358,C0000178,BR002,Money Market,Closed,Premium,USD,9661.77,9661.77,1.68,2026-03-11,,
ACC000002359,C0001108,BR003,Fixed Deposit,Inactive,Retail,EUR,3266.39,3266.39,5.06,2025-11-19,,
ACC000002360,C0001683,BR002,Fixed Deposit,Active,Retail,USD,3569.64,3569.64,5.09,2025-02-17,,
ACC000002361,C0001912,BR002,Savings,Active,Premium,USD,18167.75,18167.75,0.79,2024-10-03,,
ACC000002362,C0001339,BR003,Current,Active,Retail,GBP,792.65,792.65,0.0,2026-04-16,7999.47,856.31
ACC000002363,C0000966,BR004,Money Market,Active,Premium,USD,17616.67,17616.67,3.09,2026-02-06,,
ACC000002364,C0000878,BR002,Fixed Deposit,Frozen,Retail,USD,5975.84,5975.84,4.57,2024-11-15,,
ACC000002365,C0000918,BR001,Money Market,Active,Business,USD,29262.0,29262.0,2.39,2024-10-11,,
ACC000002366,C0000662,BR005,Checking,Active,Retail,USD,14734.39,14734.39,0.03,2026-01-18,,1569.37
ACC000002367,C0001216,BR003,Money Market,Active,Retail,USD,1068.88,1068.88,3.19,2025-12-25,,
ACC000002368,C0001534,BR001,Money Market,Active,Retail,USD,1867.6,1867.6,2.14,2024-10-24,,
ACC000002369,C0001234,BR001,Money Market,Active,Retail,USD,922.89,922.89,2.72,2025-07-03,,
ACC000002370,C0001459,BR004,Savings,Active,Retail,USD,2260.34,2260.34,1.51,2025-07-11,,
ACC000002371,C0001128,BR003,Current,Active,Retail,USD,316.64,316.64,0.0,2026-03-08,1336.26,2394.93
ACC000002372,C0000163,BR001,Money Market,Active,Premium,USD,7738.46,7738.46,1.73,2026-02-10,,
ACC000002373,C0001294,BR006,Money Market,Active,Retail,USD,606.61,606.61,2.98,2025-08-22,,
ACC000002374,C0001121,BR008,Money Market,Active,Premium,GBP,15295.87,15295.87,2.79,2026-04-22,,
ACC000002375,C0001106,BR003,Current,Inactive,Premium,USD,36114.42,36114.42,0.0,2026-05-09,38467.3,4077.4
ACC000002376,C0000055,BR004,Current,Active,Retail,USD,3449.57,3449.57,0.01,2026-04-30,42565.58,2979.95
ACC000002377,C0001789,BR001,Current,Active,Retail,USD,168.74,168.74,0.02,2026-01-09,29679.25,719.89
ACC000002378,C0001134,BR004,Savings,Active,Retail,EUR,13933.76,13933.76,1.52,2026-03-26,,
ACC000002379,C0001905,BR007,Fixed Deposit,Active,Retail,USD,2429.11,2429.11,3.12,2026-04-02,,
ACC000002380,C0001462,BR002,Current,Active,Retail,USD,831.72,831.72,0.01,2026-04-14,43181.48,3914.7
ACC000002381,C0001772,BR001,Savings,Active,Premium,USD,15632.82,15632.82,0.53,2025-12-07,,
ACC000002382,C0000998,BR002,Checking,Inactive,Retail,USD,2156.39,2156.39,0.04,2025-02-28,,4399.26
ACC000002383,C0000206,BR002,Fixed Deposit,Active,Retail,USD,928.11,928.11,4.92,2026-01-25,,
ACC000002384,C0000902,BR004,Checking,Active,Business,USD,75924.9,75924.9,0.03,2025-04-22,,3089.34
ACC000002385,C0001384,BR008,Savings,Active,Retail,USD,984.89,984.89,1.06,2025-10-14,,
ACC000002386,C0000092,BR002,Money Market,Active,Retail,USD,1206.69,1206.69,1.65,2025-11-17,,
ACC000002387,C0000131,BR002,Current,Closed,Business,USD,26277.41,26277.41,0.01,2026-05-11,37750.87,4681.05
ACC000002388,C0001328,BR006,Checking,Active,Retail,USD,431.53,431.53,0.03,2026-04-28,,1621.5
ACC000002389,C0001537,BR002,Money Market,Active,Retail,USD,2091.92,2091.92,2.67,2026-05-11,,
ACC000002390,C0000897,BR008,Current,Active,Premium,USD,23987.77,23987.77,0.02,2025-03-03,7535.12,3194.05
ACC000002391,C0000620,BR006,Fixed Deposit,Active,Business,USD,111063.83,111063.83,3.66,2025-04-07,,
ACC000002392,C0002000,BR003,Fixed Deposit,Active,Retail,USD,4104.85,4104.85,3.58,2024-08-12,,
ACC000002393,C0001582,BR002,Current,Closed,Retail,USD,2500.74,2500.74,0.0,2026-02-25,11287.49,673.56
ACC000002394,C0000654,BR003,Current,Active,Retail,USD,1061.33,1061.33,0.0,2025-10-07,29323.46,2491.1
ACC000002395,C0000928,BR005,Savings,Active,Business,USD,163995.89,163995.89,0.79,2025-12-31,,
ACC000002396,C0000900,BR001,Money Market,Active,Premium,USD,3437.44,3437.44,2.99,2026-04-05,,
ACC000002397,C0001456,BR001,Money Market,Inactive,Retail,USD,734.6,734.6,2.24,2026-03-14,,
ACC000002398,C0001445,BR004,Savings,Pending Review,Business,USD,18825.36,18825.36,0.85,2025-06-10,,
ACC000002399,C0000186,BR002,Fixed Deposit,Active,Retail,USD,5324.4,5324.4,4.85,2025-12-19,,
ACC000002400,C0001101,BR001,Current,Inactive,Premium,USD,34296.15,34296.15,0.01,2026-04-09,10761.55,1458.18
ACC000002401,C0000788,BR007,Fixed Deposit,Active,Retail,USD,2943.35,2943.35,3.86,2025-09-11,,
ACC000002402,C0001295,BR003,Money Market,Active,Retail,USD,5281.31,5281.31,2.75,2026-01-12,,
ACC000002403,C0000549,BR005,Money Market,Active,Retail,USD,750.48,750.48,1.51,2026-03-24,,
ACC000002404,C0000027,BR010,Savings,Active,Business,USD,90972.65,90972.65,1.31,2025-11-16,,
ACC000002405,C0001131,BR001,Fixed Deposit,Frozen,Retail,USD,1595.31,1595.31,4.97,2026-05-08,,
ACC000002406,C0000615,BR007,Current,Active,Retail,EUR,4217.01,4217.01,0.01,2025-04-06,13129.7,2812.26
ACC000002407,C0001422,BR003,Current,Active,Premium,USD,11905.74,11905.74,0.0,2025-05-17,40613.06,4297.14
ACC000002408,C0001098,BR002,Savings,Pending Review,Retail,USD,1230.35,1230.35,0.56,2026-05-07,,
ACC000002409,C0000311,BR002,Fixed Deposit,Closed,Retail,USD,3105.43,3105.43,4.44,2026-04-26,,
ACC000002410,C0001323,BR003,Savings,Active,Retail,EUR,4342.34,4342.34,1.33,2025-04-14,,
ACC000002411,C0000927,BR003,Money Market,Active,Retail,CAD,926.72,926.72,2.33,2025-11-17,,
ACC000002412,C0001951,BR001,Savings,Pending Review,Retail,USD,1700.92,1700.92,2.33,2025-05-13,,
ACC000002413,C0000570,BR001,Checking,Active,Retail,USD,627.38,627.38,0.02,2026-04-04,,3400.25
ACC000002414,C0000451,BR002,Money Market,Active,Retail,USD,148.7,148.7,3.48,2025-08-28,,
ACC000002415,C0001486,BR002,Current,Active,Retail,EUR,2209.36,2209.36,0.01,2026-04-28,31051.25,80.73
ACC000002416,C0000972,BR007,Money Market,Active,Retail,USD,3323.94,3323.94,2.11,2025-02-20,,
ACC000002417,C0001668,BR002,Fixed Deposit,Active,Retail,USD,2349.76,2349.76,3.53,2025-06-28,,
ACC000002418,C0001592,BR007,Checking,Active,Business,EUR,5770.57,5770.57,0.05,2024-09-05,,2171.4
ACC000002419,C0000630,BR001,Current,Inactive,Premium,USD,9406.45,9406.45,0.01,2026-05-09,24736.0,641.2
ACC000002420,C0000447,BR001,Money Market,Inactive,Retail,USD,196.69,196.69,3.31,2026-03-12,,
ACC000002421,C0000782,BR008,Fixed Deposit,Active,Retail,USD,7113.15,7113.15,4.6,2025-10-17,,
ACC000002422,C0000996,BR004,Current,Frozen,Retail,USD,610.3,610.3,0.0,2026-04-16,30588.87,131.63
ACC000002423,C0001900,BR007,Money Market,Active,Retail,CAD,6344.88,6344.88,2.99,2024-06-07,,
ACC000002424,C0000686,BR002,Savings,Inactive,Retail,USD,4655.8,4655.8,1.04,2025-02-26,,
ACC000002425,C0000591,BR009,Fixed Deposit,Frozen,Retail,USD,734.66,734.66,3.35,2024-08-27,,
ACC000002426,C0001093,BR009,Savings,Active,Retail,USD,582.43,582.43,2.01,2026-04-25,,
ACC000002427,C0001960,BR001,Fixed Deposit,Closed,Retail,USD,2566.68,2566.68,4.83,2025-12-08,,
ACC000002428,C0001425,BR001,Current,Active,Retail,USD,777.18,777.18,0.0,2026-04-21,5093.35,1303.57
ACC000002429,C0001601,BR004,Money Market,Active,Premium,USD,14801.51,14801.51,2.13,2025-01-07,,
ACC000002430,C0000131,BR001,Checking,Active,Business,USD,33543.79,33543.79,0.02,2026-05-11,,2204.06
ACC000002431,C0001333,BR002,Checking,Active,Business,USD,7062.89,7062.89,0.03,2026-04-05,,1869.88
ACC000002432,C0000106,BR001,Money Market,Active,Retail,USD,194.32,194.32,2.12,2026-05-08,,
ACC000002433,C0001193,BR001,Checking,Closed,Retail,USD,2268.07,2268.07,0.03,2025-10-02,,2674.3
ACC000002434,C0000350,BR004,Checking,Active,Retail,USD,1031.16,1031.16,0.03,2025-06-30,,486.59
ACC000002435,C0001260,BR004,Money Market,Active,Retail,USD,1039.93,1039.93,2.16,2025-02-27,,
ACC000002436,C0000931,BR007,Current,Active,Retail,USD,3625.92,3625.92,0.0,2025-04-25,43254.38,4109.84
ACC000002437,C0001345,BR001,Checking,Active,Retail,USD,5845.59,5845.59,0.04,2026-02-14,,980.88
ACC000002438,C0000828,BR001,Savings,Active,Retail,USD,1376.71,1376.71,1.5,2025-05-16,,
ACC000002439,C0001791,BR002,Fixed Deposit,Closed,Business,USD,39786.44,39786.44,3.82,2025-09-28,,
ACC000002440,C0001702,BR001,Fixed Deposit,Active,Premium,USD,22029.62,22029.62,4.97,2026-04-24,,
ACC000002441,C0000056,BR002,Current,Active,Retail,USD,465.48,465.48,0.01,2026-03-17,37057.5,2831.95
ACC000002442,C0000040,BR001,Current,Active,Retail,USD,2260.07,2260.07,0.02,2026-01-20,26205.69,643.62
ACC000002443,C0001747,BR001,Checking,Active,Retail,USD,3139.71,3139.71,0.04,2024-04-17,,2935.53
ACC000002444,C0000378,BR004,Checking,Active,Retail,USD,3569.68,3569.68,0.01,2026-04-17,,4804.4
ACC000002445,C0001514,BR004,Checking,Frozen,Retail,USD,260.67,260.67,0.02,2024-09-16,,2670.93
ACC000002446,C0000429,BR001,Checking,Active,Retail,USD,844.42,844.42,0.02,2026-04-01,,2585.12
ACC000002447,C0001957,BR013,Savings,Active,Retail,USD,751.25,751.25,1.01,2025-08-18,,
ACC000002448,C0001705,BR007,Fixed Deposit,Active,Premium,USD,14763.11,14763.11,3.46,2025-03-20,,
ACC000002449,C0000819,BR002,Fixed Deposit,Active,Premium,USD,21606.39,21606.39,3.01,2025-12-12,,
ACC000002450,C0000541,BR003,Current,Active,Retail,USD,8076.47,8076.47,0.01,2026-04-18,36619.28,2916.72
ACC000002451,C0000731,BR001,Current,Active,Retail,USD,1102.17,1102.17,0.02,2025-12-31,41136.77,1383.64
ACC000002452,C0001174,BR003,Fixed Deposit,Active,Retail,USD,1099.3,1099.3,3.58,2024-12-16,,
ACC000002453,C0000829,BR007,Checking,Active,Retail,USD,5708.27,5708.27,0.03,2026-04-26,,4799.08
ACC000002454,C0000760,BR006,Money Market,Inactive,Retail,USD,2432.26,2432.26,3.03,2025-12-28,,
ACC000002455,C0000799,BR011,Fixed Deposit,Inactive,Retail,EUR,6423.07,6423.07,4.28,2026-03-26,,
ACC000002456,C0001269,BR009,Current,Active,Premium,USD,17831.61,17831.61,0.02,2026-01-19,18788.96,1246.07
ACC000002457,C0001739,BR003,Fixed Deposit,Active,Retail,EUR,568.43,568.43,4.94,2025-03-16,,
ACC000002458,C0001944,BR002,Current,Active,Retail,USD,476.69,476.69,0.0,2026-05-11,10814.73,2902.8
ACC000002459,C0001412,BR005,Current,Active,Retail,USD,383.17,383.17,0.02,2024-09-28,27796.49,1695.42
ACC000002460,C0000512,BR001,Savings,Frozen,Business,USD,132516.47,132516.47,2.48,2024-03-07,,
ACC000002461,C0001012,BR009,Savings,Active,Business,USD,249276.05,249276.05,0.66,2024-10-15,,
ACC000002462,C0001313,BR003,Current,Closed,Retail,USD,11491.49,11491.49,0.01,2024-09-11,11617.97,1357.27
ACC000002463,C0001926,BR004,Current,Active,Retail,USD,4201.12,4201.12,0.01,2026-05-04,33603.42,130.67
ACC000002464,C0001608,BR001,Money Market,Active,Premium,USD,42737.78,42737.78,2.68,2025-11-30,,
ACC000002465,C0000485,BR004,Money Market,Inactive,Retail,USD,1012.3,1012.3,1.69,2026-04-23,,
ACC000002466,C0001763,BR001,Money Market,Active,Premium,USD,4203.13,4203.13,3.06,2026-03-18,,
ACC000002467,C0001344,BR001,Current,Active,Retail,USD,4230.52,4230.52,0.01,2025-11-12,10806.85,653.99
ACC000002468,C0000121,BR003,Savings,Inactive,Retail,USD,2745.4,2745.4,2.39,2026-03-16,,
ACC000002469,C0000561,BR003,Current,Inactive,Retail,GBP,2013.13,2013.13,0.02,2026-04-08,1445.4,4481.19
ACC000002470,C0000792,BR005,Money Market,Active,Premium,USD,19680.26,19680.26,1.74,2025-12-07,,
ACC000002471,C0000585,BR002,Savings,Active,Retail,USD,2497.85,2497.85,2.05,2025-01-30,,
ACC000002472,C0000813,BR001,Fixed Deposit,Inactive,Retail,USD,6527.75,6527.75,5.48,2026-01-10,,
ACC000002473,C0001297,BR001,Fixed Deposit,Active,Premium,USD,48775.61,48775.61,5.29,2025-05-29,,
ACC000002474,C0000392,BR004,Current,Active,Retail,GBP,3115.73,3115.73,0.02,2026-01-19,29637.24,4496.39
ACC000002475,C0000024,BR001,Money Market,Active,Retail,USD,4212.46,4212.46,1.66,2026-04-30,,
ACC000002476,C0001368,BR001,Current,Active,Premium,USD,22338.4,22338.4,0.01,2025-12-09,23278.15,3102.11
ACC000002477,C0000925,BR016,Checking,Active,Retail,EUR,1140.05,1140.05,0.02,2025-02-11,,1643.18
ACC000002478,C0001229,BR001,Checking,Closed,Premium,USD,28468.82,28468.82,0.02,2026-05-01,,3866.79
ACC000002479,C0000057,BR001,Savings,Active,Retail,USD,448.32,448.32,1.67,2025-06-11,,
ACC000002480,C0001560,BR005,Savings,Active,Retail,USD,5186.9,5186.9,1.04,2026-04-15,,
ACC000002481,C0000976,BR009,Current,Inactive,Premium,USD,4045.97,4045.97,0.0,2026-01-15,34439.73,2667.4
ACC000002482,C0000206,BR002,Money Market,Active,Retail,USD,2406.2,2406.2,1.68,2025-11-01,,
ACC000002483,C0000128,BR011,Current,Active,Retail,USD,776.54,776.54,0.0,2024-12-03,12926.75,2722.02
ACC000002484,C0000213,BR002,Fixed Deposit,Active,Retail,USD,3144.43,3144.43,4.66,2025-04-04,,
ACC000002485,C0000171,BR006,Checking,Inactive,Premium,USD,12914.1,12914.1,0.05,2026-03-12,,4468.16
ACC000002486,C0000080,BR001,Money Market,Inactive,Business,USD,8833.38,8833.38,2.33,2026-04-23,,
ACC000002487,C0000244,BR002,Money Market,Pending Review,Retail,USD,2753.7,2753.7,1.64,2025-09-02,,
ACC000002488,C0001272,BR004,Savings,Active,Retail,USD,1014.43,1014.43,2.19,2025-11-09,,
ACC000002489,C0000411,BR002,Fixed Deposit,Active,Retail,USD,4364.01,4364.01,3.39,2026-05-10,,
ACC000002490,C0000123,BR001,Savings,Active,Premium,USD,13377.45,13377.45,1.46,2024-04-26,,
ACC000002491,C0001375,BR001,Money Market,Active,Retail,GBP,2684.96,2684.96,2.26,2025-08-01,,
ACC000002492,C0000164,BR002,Current,Active,Retail,USD,693.97,693.97,0.0,2025-04-16,25027.86,1016.39
ACC000002493,C0000277,BR006,Checking,Active,Retail,USD,1002.92,1002.92,0.04,2025-10-06,,81.12
ACC000002494,C0000278,BR002,Current,Active,Retail,USD,1142.94,1142.94,0.02,2025-07-25,26277.35,4015.02
ACC000002495,C0000181,BR002,Checking,Active,Retail,USD,4258.63,4258.63,0.04,2024-09-02,,1495.37
ACC000002496,C0000280,BR009,Checking,Inactive,Retail,USD,9675.74,9675.74,0.05,2025-10-15,,2382.18
ACC000002497,C0001045,BR002,Current,Active,Retail,USD,808.22,808.22,0.01,2026-04-02,12322.68,3943.09
ACC000002498,C0000164,BR001,Current,Active,Retail,CAD,5307.35,5307.35,0.01,2025-08-07,19258.07,3912.29
ACC000002499,C0000587,BR001,Savings,Active,Retail,USD,206.5,206.5,0.6,2026-01-12,,
ACC000002500,C0001455,BR001,Fixed Deposit,Active,Premium,USD,4047.32,4047.32,4.49,2026-01-28,,
ACC000002501,C0000888,BR012,Savings,Active,Retail,USD,693.13,693.13,1.01,2025-11-29,,
ACC000002502,C0000706,BR002,Fixed Deposit,Active,Retail,USD,467.54,467.54,4.85,2025-03-19,,
ACC000002503,C0001830,BR001,Savings,Active,Retail,USD,371.08,371.08,1.94,2025-08-07,,
ACC000002504,C0000134,BR010,Current,Active,Premium,USD,20191.13,20191.13,0.01,2025-07-25,26269.52,4574.51
ACC000002505,C0000736,BR002,Money Market,Active,Retail,USD,1459.62,1459.62,3.4,2025-11-14,,
ACC000002506,C0000453,BR014,Checking,Active,Retail,USD,2642.3,2642.3,0.04,2026-04-19,,3652.34
ACC000002507,C0000887,BR003,Current,Active,Retail,USD,3606.43,3606.43,0.01,2026-02-10,44382.38,4258.69
ACC000002508,C0000378,BR003,Checking,Active,Retail,USD,2358.11,2358.11,0.02,2026-03-22,,3267.05
ACC000002509,C0000830,BR002,Fixed Deposit,Active,Retail,USD,3490.37,3490.37,3.06,2026-01-07,,
ACC000002510,C0000088,BR001,Fixed Deposit,Active,Retail,USD,1686.6,1686.6,5.47,2026-04-09,,
ACC000002511,C0000775,BR003,Current,Frozen,Premium,USD,4076.55,4076.55,0.02,2026-03-19,25841.59,3890.15
ACC000002512,C0000211,BR008,Checking,Closed,Retail,CAD,5207.29,5207.29,0.03,2025-08-14,,2707.48
ACC000002513,C0000121,BR004,Checking,Active,Retail,USD,1003.14,1003.14,0.01,2026-03-01,,2038.22
ACC000002514,C0000394,BR003,Checking,Active,Retail,EUR,709.39,709.39,0.04,2026-02-26,,700.03
ACC000002515,C0000293,BR003,Savings,Active,Business,USD,48363.4,48363.4,0.53,2026-02-07,,
ACC000002516,C0000569,BR003,Savings,Active,Retail,USD,725.74,725.74,1.71,2025-05-28,,
ACC000002517,C0001220,BR002,Checking,Active,Premium,USD,8800.55,8800.55,0.04,2026-03-23,,1339.88
ACC000002518,C0001240,BR006,Savings,Active,Retail,USD,2550.52,2550.52,1.91,2026-04-09,,
ACC000002519,C0001917,BR001,Checking,Inactive,Retail,GBP,2561.48,2561.48,0.02,2026-03-01,,1593.42
ACC000002520,C0001597,BR010,Savings,Active,Retail,USD,736.69,736.69,1.68,2025-06-19,,
ACC000002521,C0001892,BR006,Current,Active,Retail,USD,1110.2,1110.2,0.02,2025-05-19,18289.52,2446.88
ACC000002522,C0000084,BR004,Current,Active,Retail,USD,5294.02,5294.02,0.02,2026-04-09,1351.08,363.94
ACC000002523,C0001833,BR002,Money Market,Active,Business,EUR,108627.53,108627.53,3.39,2026-04-18,,
ACC000002524,C0000497,BR002,Money Market,Active,Retail,USD,14401.17,14401.17,3.07,2025-11-09,,
ACC000002525,C0001046,BR005,Checking,Closed,Retail,USD,5884.8,5884.8,0.03,2026-04-08,,2049.95
ACC000002526,C0000931,BR002,Savings,Active,Retail,USD,5677.65,5677.65,1.78,2025-02-05,,
ACC000002527,C0001381,BR003,Money Market,Active,Retail,USD,451.3,451.3,3.01,2026-02-06,,
ACC000002528,C0001020,BR014,Money Market,Active,Retail,GBP,3881.05,3881.05,2.85,2026-03-08,,
ACC000002529,C0000466,BR003,Money Market,Inactive,Retail,USD,1714.53,1714.53,1.69,2026-04-10,,
ACC000002530,C0001688,BR004,Current,Active,Retail,EUR,1042.13,1042.13,0.0,2026-04-06,36164.58,2981.31
ACC000002531,C0000029,BR002,Fixed Deposit,Active,Retail,GBP,2138.83,2138.83,5.29,2025-12-17,,
ACC000002532,C0001607,BR002,Money Market,Active,Premium,USD,34379.36,34379.36,2.59,2026-04-10,,
ACC000002533,C0000570,BR001,Checking,Inactive,Retail,USD,2983.44,2983.44,0.03,2024-01-27,,3188.16
ACC000002534,C0001413,BR002,Savings,Active,Retail,USD,751.09,751.09,1.36,2026-02-28,,
ACC000002535,C0000773,BR001,Checking,Active,Business,USD,145939.98,145939.98,0.02,2025-12-30,,2261.74
ACC000002536,C0000560,BR002,Checking,Active,Retail,USD,955.67,955.67,0.03,2026-01-25,,466.17
ACC000002537,C0000457,BR002,Money Market,Active,Business,USD,77654.11,77654.11,2.6,2025-10-07,,
ACC000002538,C0000287,BR002,Checking,Active,Retail,USD,1334.95,1334.95,0.04,2026-04-23,,3079.83
ACC000002539,C0000330,BR004,Current,Active,Retail,USD,1452.63,1452.63,0.02,2025-07-26,25195.41,4546.99
ACC000002540,C0000662,BR006,Checking,Active,Retail,USD,3890.31,3890.31,0.02,2025-08-09,,704.19
ACC000002541,C0000514,BR001,Fixed Deposit,Active,Retail,USD,638.94,638.94,3.68,2026-02-10,,
ACC000002542,C0000931,BR005,Fixed Deposit,Active,Retail,USD,12647.25,12647.25,3.62,2025-12-10,,
ACC000002543,C0001789,BR002,Checking,Active,Retail,USD,292.63,292.63,0.03,2025-11-03,,4229.22
ACC000002544,C0001198,BR009,Current,Active,Retail,USD,994.59,994.59,0.02,2025-10-18,1239.84,1387.75
ACC000002545,C0000756,BR003,Savings,Pending Review,Retail,USD,2618.12,2618.12,1.81,2026-02-18,,
ACC000002546,C0001271,BR006,Money Market,Active,Premium,USD,23964.15,23964.15,1.94,2026-03-12,,
ACC000002547,C0000170,BR002,Money Market,Closed,Retail,USD,1635.21,1635.21,2.27,2025-09-19,,
ACC000002548,C0000095,BR002,Savings,Active,Retail,USD,1707.2,1707.2,2.31,2026-05-08,,
ACC000002549,C0001414,BR004,Checking,Active,Premium,USD,20141.75,20141.75,0.02,2025-12-16,,784.87
ACC000002550,C0000285,BR006,Checking,Active,Retail,USD,1435.01,1435.01,0.03,2026-03-19,,3845.49
ACC000002551,C0001854,BR001,Savings,Active,Retail,EUR,7282.15,7282.15,1.26,2026-05-02,,
ACC000002552,C0000430,BR003,Checking,Active,Premium,CAD,30925.89,30925.89,0.04,2026-05-10,,3757.62
ACC000002553,C0001989,BR001,Savings,Active,Retail,USD,4327.84,4327.84,1.1,2025-12-19,,
ACC000002554,C0001598,BR010,Fixed Deposit,Active,Retail,USD,688.04,688.04,4.04,2025-07-03,,
ACC000002555,C0001376,BR003,Checking,Active,Business,USD,54433.44,54433.44,0.02,2026-04-06,,3094.98
ACC000002556,C0001003,BR004,Checking,Active,Retail,USD,1338.81,1338.81,0.04,2025-03-08,,919.04
ACC000002557,C0001192,BR004,Current,Active,Retail,USD,661.43,661.43,0.02,2025-03-06,19140.36,3589.71
ACC000002558,C0000576,BR005,Checking,Active,Retail,USD,2591.95,2591.95,0.05,2024-04-28,,1545.52
ACC000002559,C0001490,BR003,Money Market,Inactive,Retail,USD,1056.12,1056.12,1.5,2026-03-02,,
ACC000002560,C0001626,BR006,Savings,Active,Premium,USD,25729.77,25729.77,2.42,2025-12-19,,
ACC000002561,C0001334,BR004,Current,Closed,Retail,USD,620.06,620.06,0.0,2026-01-01,16909.13,1448.13
ACC000002562,C0001504,BR002,Savings,Active,Premium,USD,74536.23,74536.23,0.74,2026-03-21,,
ACC000002563,C0000606,BR010,Fixed Deposit,Active,Retail,USD,737.8,737.8,5.28,2025-11-21,,
ACC000002564,C0001885,BR001,Current,Pending Review,Retail,USD,2251.39,2251.39,0.01,2026-05-10,21686.55,292.07
ACC000002565,C0000363,BR004,Current,Active,Premium,USD,29491.56,29491.56,0.01,2025-04-02,27911.83,4106.83
ACC000002566,C0001328,BR002,Money Market,Active,Retail,USD,1021.84,1021.84,3.09,2026-02-22,,
